,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
2483,463079,Female,No,35,No,Marketing,1.0,Low,9.0,Cat_3,D
2499,460575,Female,No,27,No,Artist,1.0,Low,9.0,Cat_3,D
2501,460542,Female,Yes,81,No,Lawyer,1.0,Low,9.0,Cat_3,B
2578,463284,Female,Yes,60,Yes,Engineer,0.0,Low,9.0,Cat_3,B
2976,465603,Female,Yes,45,Yes,Homemaker,8.0,Low,9.0,Cat_3,A
3122,461166,Female,Yes,41,Yes,Entertainment,5.0,High,9.0,Cat_3,D
3199,460543,Male,Yes,80,No,Lawyer,7.0,Low,9.0,Cat_3,C
3208,461006,Male,Yes,22,No,Healthcare,1.0,High,9.0,Cat_3,D
3728,461020,Female,Yes,20,No,Healthcare,1.0,High,9.0,Cat_3,D
3864,460492,Female,No,43,No,Marketing,10.0,Low,9.0,Cat_3,D
3876,460675,Female,No,32,Yes,Engineer,10.0,Low,9.0,Cat_3,D
4077,460719,Female,Yes,75,Yes,Lawyer,1.0,Low,9.0,Cat_3,D
4491,462198,Female,No,39,No,Engineer,2.0,Low,9.0,Cat_3,D
4700,465193,Male,Yes,36,No,Engineer,2.0,Average,9.0,Cat_3,D
4782,460517,Male,Yes,78,No,Lawyer,2.0,Low,9.0,Cat_3,C
5267,461118,Female,No,30,Yes,Healthcare,6.0,Low,9.0,Cat_3,A
5367,464538,Male,No,19,No,Healthcare,0.0,Low,9.0,Cat_3,D
5372,461074,Male,Yes,25,No,Entertainment,0.0,Average,9.0,Cat_3,D
5451,460615,Female,No,25,Yes,Healthcare,0.0,Low,9.0,Cat_3,C
5620,459605,Female,No,19,No,Healthcare,8.0,Low,9.0,Cat_3,D
5812,461054,Female,No,18,No,Marketing,8.0,Low,9.0,Cat_3,D
5849,460529,Male,No,33,No,Artist,8.0,Low,9.0,Cat_3,C
5851,460646,Male,Yes,57,Yes,Entertainment,8.0,Low,9.0,Cat_3,C
6065,461147,Male,Yes,33,Yes,Artist,2.0,Low,9.0,Cat_3,C
6243,460600,Female,No,41,Yes,Artist,2.0,Low,9.0,Cat_3,A
6316,461001,Female,No,59,Yes,Artist,0.0,Low,9.0,Cat_3,B
6371,465781,Male,No,20,No,Healthcare,8.0,Low,9.0,Cat_3,D
6388,466519,Male,Yes,37,No,Entertainment,0.0,Low,9.0,Cat_3,B
6422,463138,Female,No,28,No,Homemaker,0.0,Low,9.0,Cat_3,D
6490,460628,Male,Yes,27,Yes,Entertainment,0.0,Low,9.0,Cat_3,B
6510,460619,Male,No,52,Yes,Entertainment,0.0,Low,9.0,Cat_3,C
6517,460690,Female,No,51,No,Homemaker,8.0,Low,9.0,Cat_3,A
6538,466390,Female,Yes,61,Yes,Homemaker,1.0,Average,9.0,Cat_3,B
7033,460737,Male,Yes,66,Yes,Artist,0.0,Low,9.0,Cat_3,B
7098,459129,Female,No,26,Yes,Marketing,9.0,Low,9.0,Cat_3,D
7122,460457,Female,No,43,Yes,Entertainment,8.0,Low,9.0,Cat_3,A
7655,460637,Female,No,19,No,Healthcare,8.0,Low,9.0,Cat_3,D
7763,461140,Female,No,30,No,Homemaker,3.0,Low,9.0,Cat_3,D
8017,461758,Male,No,33,Yes,Healthcare,8.0,Low,9.0,Cat_3,D
36,465572,Male,No,32,No,Doctor,5.0,Low,1.0,Cat_4,D
54,464961,Male,Yes,76,No,Marketing,1.0,Low,1.0,Cat_4,A
182,462206,Female,No,29,Yes,Artist,1.0,Low,1.0,Cat_4,B
228,464801,Male,No,40,No,Marketing,1.0,Low,1.0,Cat_4,D
312,466374,Male,Yes,83,No,Lawyer,1.0,Low,1.0,Cat_4,B
325,467865,Female,No,35,Yes,Artist,3.0,Low,1.0,Cat_4,A
326,465758,Female,Yes,37,No,Engineer,7.0,Low,1.0,Cat_4,D
400,464659,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_4,D
438,460857,Male,No,31,No,Entertainment,1.0,Low,1.0,Cat_4,A
524,465181,Female,No,33,Yes,Healthcare,8.0,Low,1.0,Cat_4,A
619,461263,Female,Yes,48,Yes,Artist,1.0,Low,1.0,Cat_4,A
770,459822,Female,No,37,Yes,Engineer,0.0,Low,1.0,Cat_4,D
803,466188,Male,Yes,59,Yes,Artist,4.0,Low,1.0,Cat_4,B
932,466242,Female,No,35,No,Engineer,1.0,Low,1.0,Cat_4,A
980,459922,Male,Yes,65,Yes,Lawyer,0.0,Low,1.0,Cat_4,D
988,466051,Male,No,25,No,Executive,3.0,Low,1.0,Cat_4,A
1166,464919,Male,Yes,39,Yes,Artist,9.0,Low,1.0,Cat_4,A
1257,465804,Female,Yes,68,No,Engineer,0.0,Low,1.0,Cat_4,A
1277,461690,Female,No,31,Yes,Engineer,0.0,Low,1.0,Cat_4,A
1288,467227,Female,No,37,Yes,Artist,12.0,Low,1.0,Cat_4,A
1344,466048,Male,No,25,No,Entertainment,3.0,Low,1.0,Cat_4,A
1347,461267,Female,No,35,Yes,Healthcare,3.0,Low,1.0,Cat_4,D
1444,467263,Female,No,32,No,Marketing,3.0,Low,1.0,Cat_4,D
1470,460360,Female,Yes,38,Yes,Artist,2.0,Low,1.0,Cat_4,A
1623,466037,Female,No,53,No,Entertainment,1.0,Low,1.0,Cat_4,A
1634,460353,Male,No,31,Yes,Entertainment,6.0,Low,1.0,Cat_4,D
1773,465637,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_4,D
1818,466964,Male,No,45,Yes,Artist,5.0,Low,1.0,Cat_4,C
1989,463688,Female,No,52,Yes,Doctor,1.0,Low,1.0,Cat_4,B
2041,465336,Female,No,41,Yes,Doctor,9.0,Low,1.0,Cat_4,A
2129,461992,Female,No,37,Yes,Doctor,1.0,Low,1.0,Cat_4,A
2222,467721,Male,No,41,Yes,Entertainment,0.0,Low,1.0,Cat_4,D
2252,464491,Female,No,43,No,Doctor,8.0,Low,1.0,Cat_4,D
2291,460609,Female,No,33,No,Healthcare,8.0,Low,1.0,Cat_4,C
2298,464817,Male,No,31,Yes,Artist,7.0,Low,1.0,Cat_4,A
2349,461720,Female,No,51,Yes,Artist,1.0,Low,1.0,Cat_4,B
2376,460652,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_4,D
2458,466228,Male,Yes,80,No,Lawyer,0.0,Low,1.0,Cat_4,B
2486,464821,Female,Yes,56,No,Lawyer,0.0,Low,1.0,Cat_4,D
2668,466056,Female,No,36,Yes,Artist,1.0,Low,1.0,Cat_4,B
2742,461650,Female,Yes,42,Yes,Doctor,0.0,Low,1.0,Cat_4,B
2756,459914,Male,No,38,Yes,Artist,2.0,Low,1.0,Cat_4,D
2803,464802,Male,No,40,No,Entertainment,1.0,Low,1.0,Cat_4,A
2886,462608,Female,No,71,No,Engineer,1.0,Low,1.0,Cat_4,A
2938,464932,Male,Yes,53,Yes,Executive,9.0,Low,1.0,Cat_4,D
3018,466600,Male,No,18,No,Healthcare,11.0,Low,1.0,Cat_4,D
3061,465702,Male,No,32,Yes,Entertainment,1.0,Low,1.0,Cat_4,A
3082,464946,Male,Yes,53,Yes,Executive,9.0,Low,1.0,Cat_4,D
3156,464976,Male,Yes,75,No,Lawyer,1.0,Low,1.0,Cat_4,D
3188,463989,Male,No,79,No,Lawyer,0.0,Low,1.0,Cat_4,D
3220,461969,Female,Yes,46,No,Engineer,9.0,Average,1.0,Cat_4,A
3242,460361,Female,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_4,B
3370,464388,Female,No,30,No,Engineer,11.0,Low,1.0,Cat_4,D
3371,467662,Male,No,29,Yes,Artist,11.0,Low,1.0,Cat_4,D
3394,460350,Female,No,43,Yes,Healthcare,2.0,Low,1.0,Cat_4,D
3424,466163,Male,Yes,79,Yes,Lawyer,1.0,Low,1.0,Cat_4,D
3478,466836,Female,No,42,Yes,Doctor,0.0,Low,1.0,Cat_4,D
3497,464790,Female,No,42,Yes,Artist,0.0,Low,1.0,Cat_4,C
3603,465428,Female,No,36,Yes,Engineer,0.0,Low,1.0,Cat_4,A
3638,460058,Male,Yes,46,Yes,Artist,0.0,Low,1.0,Cat_4,B
3653,464917,Female,Yes,76,No,Lawyer,0.0,Low,1.0,Cat_4,D
3733,459919,Female,No,49,Yes,Artist,0.0,Low,1.0,Cat_4,B
3783,459609,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_4,A
3843,462201,Female,No,32,Yes,Healthcare,0.0,Low,1.0,Cat_4,D
3870,464751,Male,Yes,36,No,Doctor,0.0,Low,1.0,Cat_4,A
3913,467556,Female,No,40,Yes,Healthcare,0.0,Low,1.0,Cat_4,A
3982,459845,Male,Yes,66,Yes,Healthcare,0.0,Low,1.0,Cat_4,D
4008,463191,Male,No,26,No,Healthcare,1.0,Low,1.0,Cat_4,D
4110,462609,Female,Yes,48,No,Doctor,4.0,Low,1.0,Cat_4,D
4143,463166,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_4,A
4148,467366,Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_4,A
4157,464770,Female,No,38,No,Engineer,1.0,Low,1.0,Cat_4,A
4158,464918,Male,No,39,No,Artist,1.0,Low,1.0,Cat_4,D
4202,459287,Male,No,35,Yes,Lawyer,1.0,Low,1.0,Cat_4,D
4219,464759,Female,No,38,No,Engineer,8.0,Low,1.0,Cat_4,A
4234,464787,Male,No,47,No,Entertainment,1.0,Low,1.0,Cat_4,A
4259,464810,Female,No,27,No,Engineer,1.0,Low,1.0,Cat_4,A
4267,464933,Male,No,25,No,Engineer,0.0,Low,1.0,Cat_4,D
4337,462580,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_4,B
4383,465479,Male,No,27,No,Artist,1.0,Low,1.0,Cat_4,D
4388,467974,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_4,B
4476,463335,Male,No,27,Yes,Doctor,1.0,Low,1.0,Cat_4,A
4528,466041,Female,Yes,52,Yes,Engineer,1.0,Low,1.0,Cat_4,A
4625,463768,Female,Yes,38,No,Engineer,1.0,Low,1.0,Cat_4,A
4727,461231,Male,Yes,52,Yes,Artist,2.0,High,1.0,Cat_4,D
4847,466350,Female,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_4,C
4909,462217,Female,No,42,Yes,Executive,0.0,Low,1.0,Cat_4,B
5049,466418,Male,Yes,85,No,Lawyer,0.0,Low,1.0,Cat_4,D
5137,464902,Female,Yes,68,No,Lawyer,0.0,Low,1.0,Cat_4,D
5159,466324,Female,No,28,No,Engineer,0.0,Low,1.0,Cat_4,A
5219,464779,Female,No,27,No,Engineer,1.0,Low,1.0,Cat_4,A
5284,466049,Female,No,25,Yes,Doctor,0.0,Low,1.0,Cat_4,A
5350,462929,Male,No,40,No,Homemaker,0.0,Low,1.0,Cat_4,A
5374,466223,Male,Yes,66,Yes,Artist,1.0,Low,1.0,Cat_4,B
5484,464935,Female,No,40,Yes,Marketing,6.0,Low,1.0,Cat_4,A
5498,467405,Female,No,37,Yes,Artist,1.0,Low,1.0,Cat_4,C
5518,465399,Male,No,39,Yes,Entertainment,1.0,Low,1.0,Cat_4,B
5576,465675,Female,No,47,No,Entertainment,0.0,Low,1.0,Cat_4,A
5580,463267,Male,Yes,31,No,Homemaker,9.0,Low,1.0,Cat_4,A
5691,464159,Female,Yes,68,Yes,Artist,1.0,Low,1.0,Cat_4,B
5713,460085,Female,No,37,Yes,Marketing,0.0,Low,1.0,Cat_4,D
5717,461930,Female,No,42,Yes,Artist,0.0,Low,1.0,Cat_4,A
5776,463304,Female,No,41,Yes,Doctor,0.0,Low,1.0,Cat_4,A
5787,463336,Female,Yes,62,No,Engineer,4.0,Low,1.0,Cat_4,B
5894,464820,Female,No,25,No,Artist,1.0,Low,1.0,Cat_4,B
5955,464804,Male,Yes,27,No,Entertainment,0.0,Low,1.0,Cat_4,A
6148,465421,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_4,A
6154,462623,Male,No,35,No,Healthcare,1.0,Low,1.0,Cat_4,D
6194,464957,Female,Yes,87,No,Lawyer,0.0,Low,1.0,Cat_4,A
6350,462209,Female,Yes,40,No,Artist,0.0,Low,1.0,Cat_4,D
6379,464696,Female,No,37,Yes,Engineer,0.0,Low,1.0,Cat_4,A
6467,460649,Female,No,29,No,Homemaker,8.0,Low,1.0,Cat_4,D
6482,464805,Male,Yes,35,No,Doctor,0.0,Low,1.0,Cat_4,A
6596,463375,Female,Yes,45,Yes,Doctor,0.0,Low,1.0,Cat_4,B
6616,464693,Female,No,36,Yes,Engineer,9.0,Low,1.0,Cat_4,A
6619,462223,Male,Yes,78,No,Engineer,0.0,Low,1.0,Cat_4,D
6638,460237,Female,No,40,Yes,Healthcare,9.0,Low,1.0,Cat_4,D
6648,462096,Female,No,43,Yes,Homemaker,9.0,Low,1.0,Cat_4,A
6731,464939,Male,No,43,No,Entertainment,0.0,Low,1.0,Cat_4,D
6737,465441,Female,Yes,45,Yes,Engineer,2.0,Low,1.0,Cat_4,A
6780,460650,Female,Yes,20,No,Homemaker,13.0,Low,1.0,Cat_4,D
6880,464647,Female,Yes,51,No,Doctor,1.0,High,1.0,Cat_4,D
6916,466162,Female,Yes,73,Yes,Doctor,0.0,Low,1.0,Cat_4,B
6964,464825,Female,No,19,No,Healthcare,7.0,Low,1.0,Cat_4,D
6976,466807,Female,No,41,Yes,Healthcare,0.0,Low,1.0,Cat_4,A
7015,464752,Female,Yes,46,Yes,Marketing,0.0,Low,1.0,Cat_4,D
7042,464908,Male,Yes,73,Yes,Entertainment,5.0,Low,1.0,Cat_4,A
7085,464803,Male,No,28,No,Doctor,1.0,Low,1.0,Cat_4,A
7251,464819,Female,Yes,67,Yes,Lawyer,1.0,Low,1.0,Cat_4,A
7426,467416,Female,No,38,Yes,Doctor,8.0,Low,1.0,Cat_4,B
7432,464920,Male,No,36,Yes,Artist,2.0,Low,1.0,Cat_4,B
7444,465670,Female,No,48,No,Engineer,12.0,Low,1.0,Cat_4,D
7473,461266,Female,No,35,Yes,Artist,12.0,Low,1.0,Cat_4,A
7508,463885,Male,Yes,51,Yes,Artist,1.0,Low,1.0,Cat_4,A
7538,466038,Female,No,27,No,Homemaker,9.0,Low,1.0,Cat_4,A
7552,466053,Female,No,25,No,Doctor,2.0,Low,1.0,Cat_4,D
7581,461614,Female,No,25,No,Healthcare,1.0,Low,1.0,Cat_4,C
7583,466196,Female,Yes,78,Yes,Lawyer,6.0,Low,1.0,Cat_4,A
7633,464936,Male,No,28,No,Lawyer,1.0,Low,1.0,Cat_4,D
7699,463189,Female,Yes,69,Yes,Engineer,1.0,Low,1.0,Cat_4,A
7702,466234,Female,Yes,49,Yes,Engineer,1.0,Low,1.0,Cat_4,B
7734,467506,Female,No,38,Yes,Healthcare,1.0,Low,1.0,Cat_4,A
7741,461259,Male,No,59,Yes,Entertainment,0.0,Low,1.0,Cat_4,A
7899,464548,Female,Yes,47,No,Entertainment,1.0,Low,1.0,Cat_4,A
7970,464739,Male,Yes,67,Yes,Artist,1.0,Low,1.0,Cat_4,B
8028,465501,Male,Yes,40,Yes,Artist,13.0,High,1.0,Cat_4,D
31,462216,Female,Yes,42,No,Doctor,1.0,Low,2.0,Cat_4,A
134,460723,Female,Yes,50,Yes,Engineer,1.0,High,2.0,Cat_4,B
146,464904,Female,Yes,28,No,Engineer,9.0,Average,2.0,Cat_4,A
169,464702,Male,Yes,59,No,Artist,2.0,Average,2.0,Cat_4,C
210,466236,Female,Yes,69,Yes,Engineer,0.0,Low,2.0,Cat_4,B
217,462691,Male,Yes,25,No,Doctor,0.0,Average,2.0,Cat_4,B
248,464884,Male,Yes,41,Yes,Artist,1.0,Low,2.0,Cat_4,A
273,464893,Male,Yes,43,Yes,Artist,0.0,Low,2.0,Cat_4,B
361,459997,Male,No,43,Yes,Entertainment,1.0,Low,2.0,Cat_4,A
383,463812,Female,Yes,27,Yes,Artist,0.0,Average,2.0,Cat_4,B
461,460163,Male,No,28,No,Healthcare,0.0,Low,2.0,Cat_4,A
463,464875,Male,Yes,42,No,Entertainment,1.0,Low,2.0,Cat_4,B
486,461766,Female,Yes,35,Yes,Artist,1.0,Low,2.0,Cat_4,A
518,465417,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0,Cat_4,B
706,461499,Female,Yes,25,No,Engineer,0.0,Average,2.0,Cat_4,A
726,464806,Male,Yes,25,No,Executive,1.0,Low,2.0,Cat_4,D
845,465690,Female,Yes,49,No,Healthcare,1.0,Average,2.0,Cat_4,B
891,466197,Female,Yes,31,No,Engineer,8.0,Low,2.0,Cat_4,C
931,465701,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_4,B
937,462716,Male,No,33,No,Entertainment,6.0,Low,2.0,Cat_4,D
961,462587,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_4,B
1036,464930,Male,No,25,No,Marketing,0.0,Low,2.0,Cat_4,A
1045,464604,Male,Yes,32,No,Entertainment,5.0,Low,2.0,Cat_4,A
1075,465703,Male,Yes,25,No,Entertainment,2.0,Low,2.0,Cat_4,A
1110,466320,Female,No,40,Yes,Engineer,9.0,Low,2.0,Cat_4,B
1195,460647,Female,Yes,26,No,Doctor,1.0,Average,2.0,Cat_4,D
1304,463539,Male,Yes,59,Yes,Artist,1.0,Average,2.0,Cat_4,B
1311,467813,Male,Yes,36,Yes,Entertainment,0.0,Low,2.0,Cat_4,A
1361,464885,Female,No,35,No,Engineer,1.0,Low,2.0,Cat_4,A
1413,465683,Female,No,49,No,Entertainment,1.0,Low,2.0,Cat_4,A
1414,462253,Male,Yes,51,Yes,Engineer,0.0,Low,2.0,Cat_4,A
1427,466386,Male,Yes,65,Yes,Executive,1.0,Low,2.0,Cat_4,B
1482,462555,Male,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_4,C
1508,464141,Male,Yes,32,Yes,Entertainment,9.0,High,2.0,Cat_4,A
1532,464907,Male,Yes,55,Yes,Engineer,0.0,Average,2.0,Cat_4,B
1543,462337,Female,Yes,79,Yes,Lawyer,1.0,High,2.0,Cat_4,B
1596,464923,Male,Yes,48,No,Executive,5.0,High,2.0,Cat_4,A
1608,463990,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_4,B
1649,465681,Male,Yes,45,Yes,Entertainment,0.0,Average,2.0,Cat_4,A
1662,464916,Female,Yes,31,Yes,Doctor,9.0,High,2.0,Cat_4,A
1717,465591,Male,Yes,65,No,Artist,0.0,Average,2.0,Cat_4,A
1780,466014,Female,Yes,47,No,Engineer,0.0,High,2.0,Cat_4,A
1782,464909,Female,Yes,38,Yes,Homemaker,0.0,Low,2.0,Cat_4,A
1820,462825,Male,Yes,41,No,Executive,1.0,High,2.0,Cat_4,B
1828,466602,Male,Yes,39,Yes,Artist,1.0,Average,2.0,Cat_4,C
1865,466263,Male,No,53,Yes,Artist,0.0,Low,2.0,Cat_4,C
1888,464671,Male,No,30,No,Entertainment,1.0,Low,2.0,Cat_4,D
1904,462639,Female,Yes,43,No,Engineer,1.0,Average,2.0,Cat_4,D
1920,466339,Male,No,23,No,Healthcare,0.0,Low,2.0,Cat_4,D
1929,464663,Male,Yes,73,No,Executive,1.0,High,2.0,Cat_4,D
1936,463142,Female,No,33,Yes,Artist,5.0,Low,2.0,Cat_4,B
1943,464658,Male,Yes,33,No,Artist,1.0,Average,2.0,Cat_4,B
1950,465678,Male,Yes,36,No,Entertainment,1.0,Low,2.0,Cat_4,A
1962,461126,Female,No,28,Yes,Homemaker,1.0,Low,2.0,Cat_4,B
1988,464945,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_4,A
2005,462474,Female,Yes,25,No,Engineer,1.0,Average,2.0,Cat_4,A
2130,460522,Female,Yes,29,No,Homemaker,1.0,Average,2.0,Cat_4,C
2185,462416,Male,Yes,45,No,Artist,0.0,Low,2.0,Cat_4,B
2207,465761,Female,No,42,Yes,Artist,12.0,Low,2.0,Cat_4,A
2214,463627,Female,No,25,Yes,Marketing,5.0,Low,2.0,Cat_4,D
2224,464506,Male,No,32,Yes,Healthcare,8.0,Low,2.0,Cat_4,D
2271,462361,Male,Yes,60,Yes,Artist,0.0,Low,2.0,Cat_4,A
2294,466052,Female,Yes,37,Yes,Homemaker,5.0,Low,2.0,Cat_4,D
2302,465694,Male,Yes,37,Yes,Healthcare,1.0,Average,2.0,Cat_4,A
2360,465674,Female,No,39,Yes,Entertainment,1.0,Low,2.0,Cat_4,A
2367,465763,Female,Yes,37,No,Artist,0.0,Average,2.0,Cat_4,D
2404,466480,Female,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_4,C
2459,461952,Female,Yes,19,No,Artist,0.0,High,2.0,Cat_4,D
2552,464903,Male,Yes,28,No,Entertainment,0.0,Average,2.0,Cat_4,A
2696,465677,Male,Yes,39,No,Artist,0.0,Low,2.0,Cat_4,A
2730,462478,Male,Yes,30,No,Doctor,0.0,Average,2.0,Cat_4,A
2887,465495,Male,Yes,29,Yes,Engineer,5.0,Low,2.0,Cat_4,A
2962,466081,Female,Yes,25,Yes,Artist,8.0,Average,2.0,Cat_4,C
2975,466399,Female,Yes,26,No,Entertainment,1.0,Average,2.0,Cat_4,A
3020,464966,Male,Yes,59,No,Engineer,1.0,Low,2.0,Cat_4,A
3029,464652,Female,Yes,25,No,Engineer,7.0,Average,2.0,Cat_4,D
3066,460605,Male,Yes,33,Yes,Doctor,9.0,Average,2.0,Cat_4,D
3108,464897,Male,Yes,68,No,Executive,0.0,High,2.0,Cat_4,D
3120,462646,Male,Yes,63,No,Executive,0.0,Average,2.0,Cat_4,D
3123,460143,Male,Yes,38,Yes,Entertainment,0.0,Low,2.0,Cat_4,A
3147,466732,Female,Yes,48,Yes,Engineer,0.0,High,2.0,Cat_4,B
3195,462592,Female,Yes,35,No,Artist,11.0,Low,2.0,Cat_4,A
3282,463870,Female,No,28,No,Healthcare,1.0,Low,2.0,Cat_4,A
3302,466011,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_4,B
3323,462782,Male,Yes,57,Yes,Executive,7.0,High,2.0,Cat_4,C
3332,463200,Male,Yes,42,Yes,Entertainment,0.0,Average,2.0,Cat_4,A
3349,462213,Male,No,19,No,Doctor,1.0,Low,2.0,Cat_4,D
3372,466832,Female,Yes,69,Yes,Artist,0.0,Average,2.0,Cat_4,C
3386,464963,Female,Yes,47,Yes,Entertainment,1.0,Low,2.0,Cat_4,B
3403,464905,Male,Yes,81,No,Executive,1.0,High,2.0,Cat_4,A
3435,460604,Female,Yes,41,No,Entertainment,9.0,High,2.0,Cat_4,A
3436,464912,Male,Yes,32,Yes,Doctor,9.0,Average,2.0,Cat_4,A
3442,465219,Male,Yes,42,Yes,Healthcare,5.0,Low,2.0,Cat_4,C
3459,459174,Male,No,43,Yes,Artist,1.0,Low,2.0,Cat_4,B
3460,465852,Male,Yes,39,Yes,Doctor,1.0,Low,2.0,Cat_4,B
3487,464944,Female,Yes,37,Yes,Entertainment,0.0,Low,2.0,Cat_4,B
3492,462577,Female,Yes,70,No,Marketing,0.0,High,2.0,Cat_4,D
3550,464467,Female,No,43,Yes,Healthcare,1.0,Low,2.0,Cat_4,A
3552,463392,Female,Yes,36,Yes,Artist,5.0,Low,2.0,Cat_4,B
3577,465851,Female,Yes,50,No,Artist,9.0,High,2.0,Cat_4,A
3582,462640,Male,Yes,27,No,Executive,9.0,Low,2.0,Cat_4,D
3635,464940,Female,Yes,30,No,Engineer,1.0,Low,2.0,Cat_4,A
3665,464937,Male,Yes,50,Yes,Artist,0.0,Low,2.0,Cat_4,D
3674,466540,Male,No,22,No,Healthcare,2.0,Low,2.0,Cat_4,D
3676,467699,Female,Yes,32,Yes,Doctor,0.0,Average,2.0,Cat_4,C
3720,466059,Male,Yes,25,No,Entertainment,1.0,Average,2.0,Cat_4,A
3804,466348,Male,No,53,Yes,Artist,1.0,Low,2.0,Cat_4,C
3828,462443,Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_4,D
3905,464980,Female,No,60,No,Engineer,1.0,High,2.0,Cat_4,B
4030,463938,Male,No,28,Yes,Engineer,1.0,Low,2.0,Cat_4,B
4059,465113,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_4,C
4078,463005,Female,Yes,40,Yes,Homemaker,10.0,Average,2.0,Cat_4,B
4091,461576,Male,Yes,39,Yes,Artist,10.0,Low,2.0,Cat_4,C
4094,466096,Male,Yes,76,Yes,Lawyer,0.0,Low,2.0,Cat_4,B
4098,464354,Female,No,43,Yes,Engineer,3.0,Low,2.0,Cat_4,A
4102,462214,Male,Yes,49,No,Doctor,1.0,Low,2.0,Cat_4,D
4128,462514,Male,No,25,Yes,Healthcare,1.0,Low,2.0,Cat_4,D
4161,462579,Female,Yes,68,No,Lawyer,1.0,Low,2.0,Cat_4,B
4186,464743,Male,Yes,45,Yes,Entertainment,0.0,Average,2.0,Cat_4,B
4242,464964,Female,Yes,71,No,Artist,0.0,High,2.0,Cat_4,B
4347,460821,Female,No,31,Yes,Healthcare,0.0,Low,2.0,Cat_4,D
4363,462605,Male,Yes,82,No,Executive,1.0,High,2.0,Cat_4,D
4396,460473,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_4,B
4429,462578,Male,Yes,38,Yes,Artist,8.0,Average,2.0,Cat_4,B
4436,466074,Female,No,29,No,Engineer,9.0,Low,2.0,Cat_4,A
4469,461932,Female,No,21,No,Healthcare,3.0,Low,2.0,Cat_4,D
4506,462512,Female,Yes,28,No,Entertainment,3.0,Average,2.0,Cat_4,A
4511,462308,Male,Yes,30,Yes,Healthcare,1.0,High,2.0,Cat_4,B
4532,466057,Female,Yes,38,No,Doctor,1.0,Average,2.0,Cat_4,D
4557,464978,Male,Yes,62,No,Executive,0.0,High,2.0,Cat_4,B
4598,462402,Female,Yes,37,No,Entertainment,1.0,Average,2.0,Cat_4,D
4622,466664,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,A
4623,464867,Female,Yes,47,Yes,Doctor,1.0,Average,2.0,Cat_4,B
4648,463883,Male,No,30,No,Healthcare,0.0,Low,2.0,Cat_4,B
4656,465241,Male,No,23,No,Healthcare,3.0,Low,2.0,Cat_4,D
4779,464934,Male,Yes,77,No,Lawyer,1.0,Low,2.0,Cat_4,D
4827,462041,Female,No,22,No,Doctor,0.0,Low,2.0,Cat_4,D
4832,463982,Female,No,25,Yes,Healthcare,0.0,Low,2.0,Cat_4,A
4834,464861,Male,No,32,No,Homemaker,0.0,Low,2.0,Cat_4,B
4856,463708,Female,Yes,28,No,Engineer,1.0,Average,2.0,Cat_4,A
4974,461268,Female,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_4,B
4975,465731,Female,Yes,31,Yes,Artist,0.0,Average,2.0,Cat_4,A
5023,460060,Male,Yes,28,No,Engineer,6.0,Average,2.0,Cat_4,A
5072,466046,Female,Yes,36,No,Entertainment,1.0,Average,2.0,Cat_4,A
5080,464900,Male,Yes,71,No,Lawyer,1.0,Low,2.0,Cat_4,D
5149,465679,Male,Yes,47,Yes,Healthcare,1.0,Low,2.0,Cat_4,D
5150,464436,Male,Yes,88,Yes,Lawyer,0.0,High,2.0,Cat_4,A
5170,464701,Male,No,31,No,Doctor,0.0,Low,2.0,Cat_4,A
5177,462191,Female,No,22,No,Doctor,3.0,Low,2.0,Cat_4,B
5224,459920,Female,Yes,51,Yes,Artist,6.0,High,2.0,Cat_4,B
5243,458993,Male,Yes,29,No,Doctor,0.0,Low,2.0,Cat_4,A
5249,465760,Female,No,43,Yes,Engineer,8.0,Low,2.0,Cat_4,A
5288,464585,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_4,C
5315,466167,Male,Yes,56,No,Lawyer,1.0,Low,2.0,Cat_4,B
